record_id,Vehicle_ID,vehicle_model,fuel_type,transmission_type,engine_size,owner_type,vehicle_age,vehicle_age_group,mileage,odometer_reading,average_annual_mileage,vehicle_usage_category,high_mileage_flag,last_service_date,warranty_expiry_date,days_since_last_service,warranty_status,warranty_remaining_days,service_delay_indicator,service_history,maintenance_frequency,maintenance_history,maintenance_history_score,tire_condition,tire_condition_score,tire_wear_risk,brake_condition,brake_condition_score,brake_wear_risk,battery_status,battery_status_score,engine_stress_ratio,engine_stress_level,reported_issues,accident_history,insurance_premium,fuel_efficiency,vehicle_health_score,vehicle_risk_score,maintenance_priority,predicted_failure_risk,need_maintenance
MREC007505,VEH0108,SUV,Electric,Automatic,2000,Second,9,Old (9+ yrs),41524,134800,14977.8,Medium,1,2023-04-11,2025-07-28,323,Active,516,1,10,1.11,Poor,0,Worn Out,0,97.4,Good,1,64.6,Good,1,7.49,Medium,4,3,14803,16.5647837,24.0,79.0,High,77.8,1
MREC007506,VEH0001,Bus,Diesel,Automatic,800,Second,2,New (0-2 yrs),40234,71892,35946.0,High,0,2023-10-02,2025-06-28,149,Active,486,0,4,2.0,Poor,0,New,2,11.9,Worn Out,0,76.2,Weak,0,44.93,High,4,0,14805,12.79457385,24.0,39.4,Low,54.0,1
MREC007507,VEH0086,Motorcycle,Petrol,Manual,1500,Second,7,Aging (6-8 yrs),30260,74260,10608.6,Medium,0,2023-06-20,2025-09-12,253,Active,562,1,8,1.14,Good,2,New,2,12.3,New,2,18.7,New,2,7.07,Medium,4,2,19706,19.8195104,84.0,44.5,Medium,33.1,1
MREC007508,VEH0060,Car,Petrol,Automatic,2500,Second,4,Mid-Life (3-5 yrs),55530,9793,2448.2,Low,0,2024-01-06,2026-03-02,53,Active,733,0,6,1.5,Good,2,Good,1,39.0,New,2,1.2,Good,1,0.98,Low,3,0,9529,17.91887548,70.5,19.3,Low,23.4,0
MREC007509,VEH0123,Truck,Diesel,Manual,1000,Third,2,New (0-2 yrs),31639,123751,61875.5,High,1,2023-07-09,2024-10-06,234,Active,221,1,9,4.5,Good,2,Worn Out,0,95.6,New,2,25.4,New,2,61.88,High,4,2,21237,15.79579827,64.0,41.7,Medium,39.4,1
MREC007510,VEH0063,Motorcycle,Diesel,Manual,1000,Third,10,Old (9+ yrs),51892,114914,11491.4,Medium,1,2024-01-04,2025-07-29,55,Active,517,0,4,0.4,Poor,0,New,2,19.1,Worn Out,0,86.4,Weak,0,11.49,Medium,3,1,16222,16.57510908,28.0,49.3,Medium,58.4,1
MREC007511,VEH0030,Bus,Petrol,Manual,2500,Third,1,New (0-2 yrs),55101,108618,108618.0,High,0,2023-08-23,2024-07-04,189,Active,127,1,9,9.0,Average,1,New,2,18.0,Good,1,47.8,Good,1,43.45,High,4,0,7006,12.36949863,54.0,30.2,Low,36.5,1
MREC007512,VEH0153,Van,Diesel,Manual,1000,Third,9,Old (9+ yrs),56262,11083,1231.4,Low,0,2023-05-01,2026-03-21,303,Active,752,1,10,1.11,Average,1,Worn Out,0,76.7,Good,1,34.7,Good,1,1.23,Low,5,0,6269,13.56204957,30.0,60.4,Medium,64.2,1
MREC007513,VEH0023,Bus,Petrol,Manual,1000,First,3,Mid-Life (3-5 yrs),57879,89963,29987.7,High,0,2023-06-20,2024-10-04,253,Active,219,1,5,1.67,Poor,0,Good,1,52.4,Worn Out,0,83.1,Weak,0,29.99,High,3,1,11705,16.443079,18.0,55.9,Medium,66.3,1
MREC007514,VEH0035,Car,Diesel,Manual,1500,Third,7,Aging (6-8 yrs),33545,143343,20477.6,High,1,2023-05-05,2024-07-05,299,Active,128,1,10,1.43,Average,1,Good,1,61.4,Good,1,56.9,Weak,0,13.65,Medium,4,1,5436,12.64761488,36.5,59.6,Medium,61.2,1
MREC007515,VEH0058,Car,Petrol,Manual,2000,First,7,Aging (6-8 yrs),73382,56725,8103.6,Low,0,2023-07-14,2024-06-26,229,Active,119,1,8,1.14,Average,1,Worn Out,0,84.4,Worn Out,0,78.6,New,2,4.05,Low,2,1,14669,11.1940553,37.0,54.2,Medium,57.7,1
MREC007516,VEH0122,Truck,Diesel,Manual,800,Second,6,Aging (6-8 yrs),67602,123935,20655.8,High,1,2023-03-30,2024-12-07,335,Active,283,1,7,1.17,Average,1,New,2,20.6,Worn Out,0,83.2,New,2,25.82,High,3,0,8513,18.44777834,53.0,49.8,Medium,48.7,1
MREC007517,VEH0036,Car,Diesel,Manual,1500,Third,3,Mid-Life (3-5 yrs),44294,42789,14263.0,Medium,0,2023-07-06,2025-09-29,237,Active,579,1,2,0.67,Good,2,Good,1,44.5,Worn Out,0,85.6,New,2,9.51,Medium,1,3,28732,18.38933446,61.0,49.7,Medium,45.4,1
MREC007518,VEH0119,SUV,Petrol,Manual,2500,Second,4,Mid-Life (3-5 yrs),77031,113691,28422.8,High,1,2024-02-05,2025-11-01,23,Active,612,0,6,1.5,Good,2,Good,1,56.4,Good,1,61.8,Good,1,11.37,Medium,3,3,20687,19.00489718,58.0,36.4,Low,38.6,0
MREC007519,VEH0114,SUV,Petrol,Automatic,1000,Third,1,New (0-2 yrs),30671,7089,7089.0,Low,0,2023-12-09,2025-09-05,81,Active,555,0,6,6.0,Good,2,New,2,1.0,Good,1,34.2,Weak,0,7.09,Medium,0,0,24299,17.04006041,72.5,15.7,Low,20.4,1
MREC007520,VEH0145,Truck,Petrol,Manual,1500,Second,3,Mid-Life (3-5 yrs),78536,82763,27587.7,High,0,2023-05-12,2024-06-13,292,Active,106,1,5,1.67,Average,1,New,2,13.7,Good,1,48.8,Weak,0,18.39,High,3,1,18643,10.84686003,50.5,47.4,Medium,48.2,1
MREC007521,VEH0019,Bus,Electric,Manual,2500,Third,7,Aging (6-8 yrs),40787,24253,3464.7,Low,0,2023-05-28,2025-06-02,276,Active,460,1,9,1.29,Good,2,New,2,3.9,Good,1,40.9,New,2,1.39,Low,3,1,21698,19.17582804,75.5,44.2,Medium,36.3,0
MREC007522,VEH0144,Truck,Petrol,Automatic,1000,Third,6,Aging (6-8 yrs),59634,95721,15953.5,Medium,0,2023-07-07,2024-05-14,236,Active,76,1,1,0.17,Good,2,Good,1,53.4,New,2,17.2,Good,1,15.95,High,4,1,25156,11.68485199,66.5,42.7,Medium,39.0,1
MREC007523,VEH0043,Car,Electric,Manual,1000,First,6,Aging (6-8 yrs),68912,93296,15549.3,Medium,0,2023-04-04,2025-02-06,330,Active,344,1,7,1.17,Good,2,Good,1,53.0,New,2,12.4,New,2,15.55,High,4,0,15821,17.22386608,74.0,42.1,Medium,35.7,1
MREC007524,VEH0068,Motorcycle,Diesel,Automatic,2000,Third,8,Aging (6-8 yrs),54955,35517,4439.6,Low,0,2023-05-02,2025-03-04,302,Active,370,1,2,0.25,Average,1,New,2,5.8,New,2,13.5,Weak,0,2.22,Low,0,2,11447,14.76309225,75.0,53.0,Medium,41.8,1
MREC007525,VEH0118,SUV,Petrol,Automatic,2000,Second,8,Aging (6-8 yrs),64145,17424,2178.0,Low,0,2023-12-03,2024-06-11,87,Active,104,0,7,0.88,Good,2,Good,1,40.2,New,2,6.6,New,2,1.09,Low,1,1,27964,16.42444002,86.0,28.1,Low,22.5,0
MREC007526,VEH0111,SUV,Petrol,Automatic,800,Third,2,New (0-2 yrs),45777,67550,33775.0,High,0,2023-04-07,2025-02-28,327,Active,366,1,6,3.0,Average,1,New,2,11.2,Worn Out,0,75.6,Good,1,42.22,High,5,0,18751,14.71627273,37.5,47.9,Medium,53.7,1
MREC007527,VEH0047,Car,Electric,Manual,2000,Second,9,Old (9+ yrs),58945,136502,15166.9,Medium,1,2023-05-27,2025-08-14,277,Active,533,1,8,0.89,Poor,0,Good,1,60.2,Good,1,51.5,Good,1,7.58,Medium,0,0,12483,11.93548173,50.0,51.5,Medium,50.9,0
MREC007528,VEH0126,Truck,Diesel,Automatic,1500,Second,10,Old (9+ yrs),55685,73799,7379.9,Low,0,2024-02-07,2024-06-01,21,Active,94,0,9,0.9,Good,2,Good,1,49.7,Good,1,56.5,Good,1,4.92,Low,4,3,8983,12.399628,54.0,47.7,Medium,47.0,1
MREC007529,VEH0046,Car,Electric,Manual,1500,First,9,Old (9+ yrs),51210,25498,2833.1,Low,0,2024-01-25,2025-02-12,34,Active,350,0,1,0.11,Average,1,New,2,4.1,Good,1,45.5,Good,1,1.89,Low,4,2,13664,13.97486954,54.0,42.0,Medium,43.6,1
MREC007530,VEH0046,Car,Electric,Automatic,1500,First,7,Aging (6-8 yrs),72648,115293,16470.4,Medium,1,2024-01-11,2025-12-18,48,Active,659,0,9,1.29,Average,1,Good,1,56.7,Good,1,62.0,Weak,0,10.98,Medium,0,3,10598,10.6921537,52.5,45.2,Medium,46.1,1
MREC007531,VEH0175,Van,Petrol,Automatic,1500,First,7,Aging (6-8 yrs),58538,57473,8210.4,Low,0,2023-12-08,2025-11-21,82,Active,632,0,1,0.14,Poor,0,Good,1,47.0,New,2,12.0,New,2,5.47,Low,4,1,23193,13.46571069,54.0,37.2,Low,40.7,1
MREC007532,VEH0015,Bus,Electric,Manual,1500,Second,8,Aging (6-8 yrs),51086,42289,5286.1,Low,0,2024-02-02,2024-07-11,26,Active,134,0,1,0.12,Average,1,Worn Out,0,81.9,Worn Out,0,81.1,Weak,0,3.52,Low,4,2,6028,11.17884618,14.0,53.7,Medium,66.6,1
MREC007533,VEH0141,Truck,Petrol,Automatic,800,First,10,Old (9+ yrs),66774,54866,5486.6,Low,0,2023-08-21,2025-02-24,191,Active,362,1,6,0.6,Poor,0,New,2,9.0,Worn Out,0,82.8,Good,1,6.86,Medium,2,2,29266,18.50522015,39.5,60.4,Medium,60.4,1
MREC007534,VEH0104,SUV,Electric,Automatic,1000,Third,9,Old (9+ yrs),73964,56892,6321.3,Low,0,2023-10-03,2026-01-26,148,Active,698,0,4,0.44,Poor,0,Worn Out,0,84.4,New,2,20.8,Good,1,6.32,Medium,1,3,22014,11.47388824,48.5,57.4,Medium,55.0,0
MREC007535,VEH0080,Motorcycle,Electric,Manual,2500,Third,6,Aging (6-8 yrs),78008,76458,12743.0,Medium,0,2024-01-12,2024-09-09,47,Active,194,0,5,0.83,Poor,0,Worn Out,0,87.6,New,2,14.6,Good,1,5.1,Low,3,1,28321,19.35903507,40.5,37.7,Low,46.4,1
MREC007536,VEH0123,Truck,Diesel,Manual,1000,Third,10,Old (9+ yrs),31391,50187,5018.7,Low,0,2023-09-26,2025-11-04,155,Active,615,0,9,0.9,Good,2,Worn Out,0,83.2,Worn Out,0,73.3,Weak,0,5.02,Low,2,0,22775,10.34552126,32.0,50.4,Medium,57.4,1
MREC007537,VEH0023,Bus,Petrol,Automatic,1000,Third,5,Mid-Life (3-5 yrs),36490,76625,15325.0,Medium,0,2023-04-19,2025-03-07,315,Active,373,1,2,0.4,Good,2,Worn Out,0,87.7,Good,1,47.9,Good,1,15.32,High,0,1,19349,16.26284149,60.0,49.2,Medium,45.5,0
MREC007538,VEH0071,Motorcycle,Electric,Manual,800,Second,4,Mid-Life (3-5 yrs),60281,103610,25902.5,High,0,2023-09-08,2025-12-14,173,Active,655,0,6,1.5,Good,2,Good,1,54.7,Good,1,51.6,Weak,0,32.38,High,4,1,14025,15.9607953,46.5,41.6,Medium,46.4,1
MREC007539,VEH0070,Motorcycle,Diesel,Automatic,2500,Third,2,New (0-2 yrs),49579,139799,69899.5,High,1,2024-02-24,2026-01-01,4,Active,673,0,7,3.5,Good,2,Good,1,60.8,Good,1,60.9,Good,1,27.96,High,1,2,14281,16.50486197,66.0,23.9,Low,27.9,0
MREC007540,VEH0132,Truck,Electric,Manual,800,First,7,Aging (6-8 yrs),72789,72265,10323.6,Medium,0,2023-11-17,2025-10-10,103,Active,590,0,3,0.43,Good,2,Worn Out,0,86.9,Worn Out,0,80.7,Weak,0,12.9,Medium,4,1,9045,11.93491253,24.0,49.3,Medium,60.0,1
MREC007541,VEH0042,Car,Electric,Automatic,800,Second,4,Mid-Life (3-5 yrs),78528,38208,9552.0,Medium,0,2023-06-11,2025-01-16,262,Active,323,1,5,1.25,Good,2,Good,1,43.7,New,2,5.0,Good,1,11.94,Medium,2,0,20436,11.90198643,74.5,33.5,Low,30.3,0
MREC007542,VEH0040,Car,Diesel,Manual,2500,Third,6,Aging (6-8 yrs),64037,140770,23461.7,High,1,2024-02-17,2025-11-08,11,Active,619,0,5,0.83,Average,1,New,2,23.4,Worn Out,0,98.8,Good,1,9.38,Medium,3,3,25781,17.78169718,45.5,43.2,Medium,47.7,1
MREC007543,VEH0105,SUV,Electric,Manual,1500,First,1,New (0-2 yrs),66809,53261,53261.0,High,0,2023-12-22,2025-12-12,68,Active,653,0,3,3.0,Good,2,Good,1,46.3,Good,1,49.3,Good,1,35.51,High,1,2,12022,16.388921,66.0,27.0,Low,29.8,0
MREC007544,VEH0093,SUV,Diesel,Automatic,1000,First,10,Old (9+ yrs),52240,8293,829.3,Low,0,2024-01-05,2026-03-01,54,Active,732,0,6,0.6,Good,2,Worn Out,0,76.2,Worn Out,0,76.6,New,2,0.83,Low,4,2,21388,14.76718547,39.0,50.4,Medium,54.6,1
MREC007545,VEH0148,Truck,Petrol,Automatic,2000,Third,7,Aging (6-8 yrs),63651,13999,1999.9,Low,0,2023-05-05,2026-01-08,299,Active,680,1,10,1.43,Average,1,Good,1,39.7,New,2,15.1,New,2,1.0,Low,5,3,15976,19.37917397,60.0,61.3,Medium,52.8,1
MREC007546,VEH0023,Bus,Petrol,Automatic,1000,Second,10,Old (9+ yrs),48765,28061,2806.1,Low,0,2023-10-16,2025-03-01,135,Active,367,0,4,0.4,Good,2,Good,1,42.0,New,2,12.5,Good,1,2.81,Low,5,2,17011,13.99064709,62.5,48.2,Medium,43.9,1
MREC007547,VEH0179,Van,Petrol,Manual,2500,Second,9,Old (9+ yrs),70486,148856,16539.6,Medium,1,2023-07-11,2025-05-17,232,Active,444,1,2,0.22,Average,1,New,2,24.8,Worn Out,0,95.4,Good,1,6.62,Medium,2,2,11001,11.48217444,49.5,58.3,Medium,55.2,1
MREC007548,VEH0077,Motorcycle,Electric,Manual,2000,First,2,New (0-2 yrs),60997,82732,41366.0,High,0,2023-09-03,2024-07-31,178,Active,154,0,9,4.5,Average,1,Worn Out,0,88.7,New,2,19.9,Weak,0,20.68,High,1,2,26394,11.22211707,51.0,42.1,Medium,44.9,1
MREC007549,VEH0122,Truck,Diesel,Automatic,800,First,1,New (0-2 yrs),36762,80044,80044.0,High,0,2023-07-02,2025-02-12,241,Active,350,1,9,9.0,Poor,0,Good,1,50.7,Worn Out,0,90.6,Good,1,100.06,High,3,3,28306,12.81736889,25.5,59.0,Medium,65.2,1
MREC007550,VEH0102,SUV,Electric,Manual,800,First,8,Aging (6-8 yrs),47205,117693,14711.6,Medium,1,2023-07-15,2024-10-16,228,Active,231,1,4,0.5,Good,2,New,2,19.6,New,2,20.1,Weak,0,18.39,High,0,1,9581,16.63618082,85.0,38.9,Low,29.3,1
MREC007551,VEH0071,Motorcycle,Electric,Manual,800,First,3,Mid-Life (3-5 yrs),50206,109532,36510.7,High,0,2023-05-03,2024-12-17,301,Active,293,1,6,2.0,Poor,0,Worn Out,0,93.2,New,2,27.9,Weak,0,45.64,High,2,3,19023,15.60160348,37.0,62.9,Medium,62.9,1
MREC007552,VEH0066,Motorcycle,Diesel,Manual,1500,Third,4,Mid-Life (3-5 yrs),46892,82561,20640.2,High,0,2023-06-22,2025-08-01,251,Active,520,1,10,2.5,Average,1,Good,1,51.2,Worn Out,0,86.5,Good,1,13.76,Medium,5,2,18026,10.27551529,27.5,59.1,Medium,64.5,1
MREC007553,VEH0031,Car,Diesel,Automatic,800,First,4,Mid-Life (3-5 yrs),57367,56047,14011.8,Medium,0,2023-09-03,2024-07-08,178,Active,131,0,7,1.75,Good,2,Good,1,46.7,Worn Out,0,78.5,Good,1,17.51,High,2,1,28532,10.48395957,49.5,40.9,Medium,44.7,1
MREC007554,VEH0116,SUV,Petrol,Automatic,1500,First,8,Aging (6-8 yrs),48665,79940,9992.5,Medium,0,2024-01-15,2026-01-24,44,Active,696,0,5,0.62,Average,1,New,2,13.2,Worn Out,0,77.3,Weak,0,6.66,Medium,4,0,28659,19.85416678,34.0,38.0,Low,49.2,1
MREC007555,VEH0033,Car,Diesel,Manual,1000,Third,7,Aging (6-8 yrs),52326,93767,13395.3,Medium,0,2023-07-13,2025-11-06,230,Active,617,1,4,0.57,Average,1,New,2,15.6,Worn Out,0,88.0,Weak,0,13.4,Medium,4,2,21190,17.34018077,34.0,60.3,Medium,62.6,1
MREC007556,VEH0124,Truck,Diesel,Manual,1000,Second,1,New (0-2 yrs),62342,96414,96414.0,High,0,2023-08-29,2025-07-26,183,Active,514,1,6,6.0,Poor,0,Good,1,53.5,New,2,26.1,Good,1,96.41,High,1,3,7628,15.26538517,58.5,43.2,Medium,42.5,0
MREC007557,VEH0024,Bus,Petrol,Automatic,1000,Third,10,Old (9+ yrs),76283,20859,2085.9,Low,0,2023-08-03,2024-07-09,209,Active,132,1,10,1.0,Good,2,New,2,3.3,Good,1,49.3,New,2,2.09,Low,5,3,15495,14.14222136,67.5,57.0,Medium,47.2,1
MREC007558,VEH0006,Bus,Diesel,Manual,1500,Second,9,Old (9+ yrs),36721,144730,16081.1,Medium,1,2023-11-21,2026-02-23,99,Active,726,0,9,1.0,Average,1,Good,1,61.6,Good,1,52.6,Good,1,10.72,Medium,3,0,20851,12.609446,48.0,38.9,Low,44.1,1
MREC007559,VEH0166,Van,Electric,Manual,1500,First,3,Mid-Life (3-5 yrs),37293,93298,31099.3,High,0,2023-11-20,2025-07-16,100,Active,504,0,4,1.33,Average,1,New,2,15.5,New,2,12.4,Weak,0,20.73,High,1,0,9692,18.79667272,71.0,21.0,Low,24.2,1
MREC007560,VEH0097,SUV,Diesel,Automatic,2000,Second,3,Mid-Life (3-5 yrs),78073,142970,47656.7,High,1,2023-05-08,2026-01-02,296,Active,674,1,1,0.33,Average,1,Worn Out,0,98.8,Worn Out,0,94.6,Good,1,23.83,High,0,2,6468,18.87853528,37.5,57.3,Medium,59.4,1
MREC007561,VEH0090,Motorcycle,Petrol,Automatic,2500,First,9,Old (9+ yrs),65249,135441,15049.0,Medium,1,2024-02-18,2024-10-14,10,Active,229,0,1,0.11,Average,1,New,2,22.6,Good,1,60.3,New,2,6.02,Medium,0,2,23501,13.25649866,77.5,32.0,Low,28.2,0
MREC007562,VEH0174,Van,Petrol,Manual,1000,First,7,Aging (6-8 yrs),62720,134945,19277.9,Medium,1,2024-01-13,2025-05-22,46,Active,449,0,9,1.29,Average,1,Worn Out,0,97.5,Good,1,64.7,Weak,0,19.28,High,4,3,8771,17.92201401,26.5,54.2,Medium,61.9,1
MREC007563,VEH0034,Car,Diesel,Manual,1000,Second,1,New (0-2 yrs),57073,38657,38657.0,High,0,2023-12-29,2025-08-27,61,Active,546,0,7,7.0,Poor,0,New,2,6.3,Good,1,38.4,Good,1,38.66,High,4,0,15050,10.78238033,44.0,24.2,Low,36.9,1
MREC007564,VEH0109,SUV,Electric,Manual,2500,Second,3,Mid-Life (3-5 yrs),67047,64844,21614.7,High,0,2023-12-06,2024-05-05,84,Active,67,0,5,1.67,Poor,0,Worn Out,0,85.7,Worn Out,0,88.6,Weak,0,8.65,Medium,3,3,6996,13.66381935,8.0,56.8,Medium,70.9,1
MREC007565,VEH0144,Truck,Petrol,Manual,1000,Second,3,Mid-Life (3-5 yrs),45251,140586,46862.0,High,1,2023-08-03,2026-03-25,209,Active,756,1,2,0.67,Poor,0,Worn Out,0,98.4,New,2,27.6,Good,1,46.86,High,2,2,11215,11.45299641,44.5,48.4,Medium,51.2,1
MREC007566,VEH0003,Bus,Diesel,Automatic,1000,Second,4,Mid-Life (3-5 yrs),66642,145522,36380.5,High,1,2023-09-08,2025-01-16,173,Active,323,0,9,2.25,Poor,0,Worn Out,0,99.2,New,2,32.7,Weak,0,36.38,High,4,3,9296,16.97122775,29.0,57.7,Medium,63.0,1
MREC007567,VEH0023,Bus,Petrol,Automatic,1000,First,2,New (0-2 yrs),44740,110422,55211.0,High,0,2024-02-07,2024-10-12,21,Active,227,0,4,2.0,Poor,0,Good,1,55.8,Worn Out,0,90.3,Good,1,55.21,High,5,2,6418,10.29934357,17.5,42.1,Medium,58.3,1
MREC007568,VEH0167,Van,Electric,Automatic,2000,Second,2,New (0-2 yrs),35184,107828,53914.0,High,0,2024-02-19,2025-09-23,9,Active,573,0,4,2.0,Average,1,Good,1,55.4,New,2,14.3,Weak,0,26.96,High,4,0,13642,12.95014487,49.0,20.2,Low,32.5,1
MREC007569,VEH0016,Bus,Electric,Automatic,1500,Second,4,Mid-Life (3-5 yrs),33263,65985,16496.2,Medium,0,2023-11-27,2024-05-14,93,Active,76,0,8,2.0,Poor,0,Good,1,48.4,New,2,13.2,Good,1,11.0,Medium,0,1,12384,16.67648193,62.5,30.1,Low,33.1,0
MREC007570,VEH0050,Car,Electric,Manual,2500,First,9,Old (9+ yrs),64118,34665,3851.7,Low,0,2023-03-31,2025-03-04,334,Active,370,1,7,0.78,Average,1,Worn Out,0,80.6,New,2,9.0,Good,1,1.54,Low,1,1,6267,12.88498676,58.5,57.8,Medium,51.3,0
MREC007571,VEH0002,Bus,Diesel,Manual,800,Second,1,New (0-2 yrs),45195,66321,66321.0,High,0,2024-01-03,2025-05-16,56,Active,443,0,8,8.0,Poor,0,Good,1,48.4,Worn Out,0,88.8,Good,1,82.9,High,2,3,21223,15.91374219,29.5,43.8,Medium,54.5,1
MREC007572,VEH0105,SUV,Electric,Manual,1500,Third,8,Aging (6-8 yrs),70412,50777,6347.1,Low,0,2023-11-16,2025-10-06,104,Active,586,0,10,1.25,Good,2,New,2,8.4,Worn Out,0,86.7,Good,1,4.23,Low,0,3,28125,16.73116319,67.5,45.8,Medium,40.5,1
MREC007573,VEH0082,Motorcycle,Petrol,Manual,800,First,4,Mid-Life (3-5 yrs),68722,144084,36021.0,High,1,2024-01-23,2025-03-23,36,Active,389,0,9,2.25,Average,1,New,2,24.0,Good,1,61.4,Good,1,45.03,High,4,2,11046,19.70843391,54.0,33.8,Low,38.7,1
MREC007574,VEH0008,Bus,Diesel,Automatic,2000,First,10,Old (9+ yrs),74779,111557,11155.7,Medium,0,2023-10-27,2025-07-08,124,Active,496,0,7,0.7,Poor,0,New,2,18.6,Worn Out,0,90.4,New,2,5.58,Low,0,2,16676,14.59425533,55.0,50.0,Medium,48.0,1
MREC007575,VEH0039,Car,Diesel,Automatic,2500,First,4,Mid-Life (3-5 yrs),72356,102345,25586.2,High,0,2023-12-01,2024-11-24,89,Active,270,0,1,0.25,Poor,0,New,2,17.0,New,2,26.9,New,2,10.23,Medium,3,3,15201,11.76368537,68.0,37.8,Low,35.5,1
MREC007576,VEH0113,SUV,Petrol,Manual,1000,First,5,Mid-Life (3-5 yrs),55096,83093,16618.6,Medium,0,2024-02-07,2025-06-09,21,Active,467,0,8,1.6,Good,2,Worn Out,0,88.8,Good,1,53.3,Good,1,16.62,High,5,2,16480,12.73567171,40.0,39.2,Low,47.5,1
MREC007577,VEH0128,Truck,Diesel,Manual,2000,First,10,Old (9+ yrs),47135,18766,1876.6,Low,0,2023-05-19,2025-12-01,285,Active,642,1,3,0.3,Good,2,Worn Out,0,78.0,Good,1,40.2,New,2,0.94,Low,1,1,7536,13.47605908,63.5,54.0,Medium,47.0,0
MREC007578,VEH0051,Car,Petrol,Automatic,800,Second,10,Old (9+ yrs),55537,102031,10203.1,Medium,0,2023-08-25,2025-04-16,187,Active,413,1,5,0.5,Average,1,New,2,17.0,New,2,13.6,New,2,12.75,Medium,0,0,12711,11.19625414,90.0,32.4,Low,23.4,0
MREC007579,VEH0159,Van,Diesel,Manual,2500,First,4,Mid-Life (3-5 yrs),50188,83420,20855.0,High,0,2023-07-17,2025-03-26,226,Active,392,1,3,0.75,Good,2,Good,1,51.3,Good,1,48.8,Weak,0,8.34,Medium,4,1,12523,13.40341171,46.5,45.6,Medium,48.8,1
MREC007580,VEH0151,Van,Diesel,Manual,800,Second,4,Mid-Life (3-5 yrs),53052,97110,24277.5,High,0,2024-02-19,2026-01-01,9,Active,673,0,2,0.5,Good,2,Good,1,53.6,Worn Out,0,88.5,Good,1,30.35,High,4,2,15387,12.51200589,41.5,36.2,Low,45.1,1
MREC007581,VEH0061,Motorcycle,Diesel,Automatic,800,Third,5,Mid-Life (3-5 yrs),77424,125662,25132.4,High,1,2023-11-20,2025-03-17,100,Active,383,0,9,1.8,Poor,0,New,2,20.9,New,2,16.7,Good,1,31.42,High,1,0,24463,11.71510271,68.5,25.2,Low,27.7,0
MREC007582,VEH0033,Car,Diesel,Manual,1000,First,7,Aging (6-8 yrs),75841,55699,7957.0,Low,0,2023-04-03,2025-11-13,331,Active,624,1,6,0.86,Good,2,Worn Out,0,84.2,Worn Out,0,74.0,Good,1,7.96,Medium,4,0,14786,15.72554557,31.5,58.7,Medium,62.6,1
MREC007583,VEH0020,Bus,Electric,Manual,2500,Third,6,Aging (6-8 yrs),30347,147547,24591.2,High,1,2023-11-23,2025-05-27,97,Active,454,0,8,1.33,Good,2,Good,1,62.1,New,2,19.7,Weak,0,9.84,Medium,2,0,5717,14.45334743,67.0,27.1,Low,29.5,1
MREC007584,VEH0086,Motorcycle,Petrol,Automatic,1500,First,6,Aging (6-8 yrs),51311,19223,3203.8,Low,0,2023-11-11,2024-11-23,109,Active,269,0,2,0.33,Good,2,New,2,3.0,Good,1,49.1,Weak,0,2.14,Low,0,3,17334,16.61046288,72.5,41.1,Medium,35.7,1
MREC007585,VEH0067,Motorcycle,Diesel,Manual,2000,First,8,Aging (6-8 yrs),68263,89990,11248.8,Medium,0,2024-02-04,2024-12-22,24,Active,298,0,1,0.12,Average,1,Worn Out,0,89.9,New,2,16.4,Good,1,5.62,Low,5,1,22959,13.14710499,42.5,38.6,Low,46.2,1
MREC007586,VEH0153,Van,Diesel,Automatic,1000,Third,3,Mid-Life (3-5 yrs),37105,26438,8812.7,Low,0,2024-01-20,2026-01-20,39,Active,692,0,9,3.0,Average,1,Good,1,41.8,New,2,3.4,Good,1,8.81,Medium,2,0,20769,10.02891025,64.5,18.7,Low,25.4,0
MREC007587,VEH0074,Motorcycle,Electric,Manual,1000,First,6,Aging (6-8 yrs),39016,5270,878.3,Low,0,2024-02-04,2024-06-26,24,Active,119,0,8,1.33,Average,1,New,2,0.7,New,2,0.6,Good,1,0.88,Low,1,0,9537,11.46771429,78.5,17.7,Low,19.2,0
MREC007588,VEH0077,Motorcycle,Electric,Manual,2000,First,8,Aging (6-8 yrs),54682,31398,3924.8,Low,0,2023-12-28,2024-11-19,62,Active,265,0,7,0.88,Average,1,Good,1,42.6,New,2,4.1,Good,1,1.96,Low,5,0,13759,18.31709863,52.5,32.9,Low,38.7,1
MREC007589,VEH0138,Truck,Electric,Automatic,2000,Second,1,New (0-2 yrs),51992,55002,55002.0,High,0,2023-08-16,2025-10-29,196,Active,609,1,8,8.0,Poor,0,Good,1,46.6,Good,1,49.5,New,2,27.5,High,5,2,23401,15.82983692,37.5,46.5,Medium,52.9,1
MREC007590,VEH0022,Bus,Petrol,Automatic,800,Third,5,Mid-Life (3-5 yrs),76687,63503,12700.6,Medium,0,2023-05-22,2025-06-18,282,Active,476,1,3,0.6,Poor,0,New,2,10.5,New,2,8.4,Good,1,15.88,High,5,0,9648,13.55765641,52.5,44.3,Medium,45.6,1
MREC007591,VEH0154,Van,Diesel,Manual,1000,First,9,Old (9+ yrs),77072,14479,1608.8,Low,0,2023-08-31,2026-02-18,181,Active,721,1,8,0.89,Average,1,Good,1,39.8,New,2,10.7,New,2,1.61,Low,1,2,29609,10.1736336,76.0,45.2,Medium,36.7,1
